Year,Type,Country,Activity,Sex,Fatal,Sharks,Month
1989,BOAT,AUSTRALIA,Kayaking,Male,NO,Other sharks,mar
1989,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,feb
1989,UNPROVOKED,ITALY,"Scuba diving, but swimming on surface",Male,YES,White shark,feb
1989,UNPROVOKED,USA,Kayaking,Female,YES,White shark,jan
1989,UNPROVOKED,USA,Body boarding,Male,NO,Other sharks,jan
1989,UNPROVOKED,AUSTRALIA,Surfing with dolphins,Male,NO,Other sharks,jan
1988,UNPROVOKED,CHILE,Skindiving,Male,YES,White shark,dec
1988,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,oct
1988,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,oct
1988,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1988,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1988,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1988,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1988,UNPROVOKED,USA,Walking,Female,NO,Other sharks,sep
1988,UNPROVOKED,USA,Snorkeling,Male,YES,Other sharks,sep
1988,PROVOKED,USA,Diving in Sharkey's Reef restaurants aquarium,Male,NO,Other sharks,aug
1988,UNPROVOKED,USA,Surfing,Male,NO,White shark,aug
1988,UNPROVOKED,BAHAMAS,Free diving & spearfishing ,Male,NO,Other sharks,jul
1988,UNPROVOKED,BAHAMAS,Spearfishing on scuba,Male,NO,Other sharks,jul
1988,UNPROVOKED,BAHAMAS,Diving,Male,NO,Other sharks,jul
1988,UNPROVOKED,BAHAMAS,Snorkeling,Male,NO,Other sharks,jul
1988,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,jun
1988,UNPROVOKED,USA,Scuba diving,Male,NO,Other sharks,jun
1988,UNPROVOKED,USA,Sittting in water with his child,Male,NO,Other sharks,jun
1988,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jun
1988,UNPROVOKED,USA,Surfing,Male,NO,White shark,apr
1988,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,mar
1988,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,feb
1988,UNPROVOKED,SOUTH AFRICA,Lying atop surfboard,Female,NO,Other sharks,feb
1988,UNPROVOKED,FIJI,Diving,Male,NO,Other sharks,feb
1988,PROVOKED,USA,Fishing,Male,NO,Other sharks,jan
1988,PROVOKED,SOUTH AFRICA,Attempting to lasso shark's tail,Male,NO,Other sharks,jan
1987,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,dec
1987,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1987,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,oct
1987,UNPROVOKED,AUSTRALIA,Scuba Diving for scallops,Male,YES,White shark,sep
1987,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,sep
1987,UNPROVOKED,USA,Wading,Male,NO,Other sharks,aug
1987,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,aug
1987,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jul
1987,UNPROVOKED,USA,Body surfing,Female,NO,Other sharks,jul
1987,UNPROVOKED,USA,Wading,Female,NO,Other sharks,jul
1987,PROVOKED,USA,Fishing,Male,NO,Other sharks,jun
1987,UNPROVOKED,VANUATU,Swimming,Male,YES,Other sharks,apr
1987,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,mar
1987,UNPROVOKED,USA,Windsurfing,Male,NO,Other sharks,feb
1987,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,jan
1986,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,dec
1986,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,YES,White shark,dec
1986,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,dec
1986,UNPROVOKED,USA,Free diving  & spearfishing (submerged),Male,NO,White shark,dec
1986,PROVOKED,SOUTH AFRICA,NSB Meshing,Male,NO,Other sharks,oct
1986,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,oct
1986,UNPROVOKED,SOUTH AFRICA,Racing ski,Male,NO,Other sharks,oct
1986,UNPROVOKED,AUSTRALIA,Scuba diving,Female,NO,Other sharks,aug
1986,UNPROVOKED,AUSTRALIA,Scuba diving,Male,NO,Other sharks,may
1986,UNPROVOKED,SPAIN,Windsurfing,Male,NO,White shark,mar
1986,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,mar
1986,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,mar
1986,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,feb
1986,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,feb
1986,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,feb
1986,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,feb
1986,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jan
1985,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,nov
1985,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,White shark,oct
1985,UNPROVOKED,USA,Hookah diving for abalone,Male,NO,Other sharks,oct
1985,UNPROVOKED,USA,Body boarding,Male,NO,Other sharks,oct
1985,UNPROVOKED,USA,Floating on inner tube after diving for lobster,Male,NO,Other sharks,oct
1985,PROVOKED,USA,Fishing,Male,NO,Other sharks,oct
1985,UNPROVOKED,USA,Free diving & spearfishing (descending),Male,NO,White shark,sep
1985,UNPROVOKED,USA,Scuba diving,Male,NO,Other sharks,sep
1985,UNPROVOKED,USA,Wading,Female,NO,Other sharks,jul
1985,UNPROVOKED,USA,Playing in knee-deep water,Female,NO,Other sharks,jul
1985,UNPROVOKED,USA,"Surfing, but lying prone on his board",Male,NO,Other sharks,may
1985,PROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,may
1985,UNPROVOKED,AUSTRALIA,Free diving for scallops,Female,YES,White shark,mar
1985,UNPROVOKED,USA,Scuba Diving for lobster (at surface),Male,NO,White shark,feb
1985,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1985,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jan
1985,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,jan
1984,UNPROVOKED,AUSTRALIA,Sailing on catamaran & fell into the water,Male,YES,Other sharks,nov
1984,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1984,PROVOKED,USA,Spearfishing,Male,NO,Other sharks,nov
1984,UNPROVOKED,USA,Surfing or body surfing,Female,NO,Other sharks,oct
1984,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1984,UNPROVOKED,USA,Surfing (sitting on his board),Male,NO,White shark,sep
1984,UNPROVOKED,USA,"Free diving , but surfacing",Male,NO,White shark,sep
1984,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1984,UNPROVOKED,USA,Wading,Male,NO,Other sharks,sep
1984,UNPROVOKED,USA,Skindiving,Male,YES,White shark,sep
1984,PROVOKED,MEXICO,Spearfishing,Male,NO,White shark,sep
1984,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,jul
1984,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jun
1984,UNPROVOKED,USA,Towing her sister on plastic ski board,Female,NO,Other sharks,jun
1984,BOAT,SOUTH AFRICA,Rowing,Male,NO,Other sharks,mar
1984,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,feb
1984,PROVOKED,SOUTH AFRICA,Scuba diving,Male,NO,Other sharks,feb
1984,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,White shark,feb
1984,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1983,UNPROVOKED,AUSTRALIA,Scuba diving for abalone,Male,NO,White shark,dec
1983,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,dec
1983,SEA DISASTER,PHILIPPINES,Ferry boat sank,Male,NO,Other sharks,nov
1983,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1983,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1983,UNPROVOKED,USA,Wading,Male,NO,Other sharks,oct
1983,UNPROVOKED,USA,Surfing,Male,NO,White shark,aug
1983,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,aug
1983,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,aug
1983,PROVOKED,USA,Skindiving,Male,NO,Other sharks,aug
1983,UNPROVOKED,USA,Diving,Female,NO,Other sharks,aug
1983,SEA DISASTER,AUSTRALIA,Swimming from the New Venture ,Female,YES,Other sharks,jul
1983,SEA DISASTER,AUSTRALIA,Swimming from the New Venture ,Male,YES,Other sharks,jul
1983,SEA DISASTER,AUSTRALIA,14 m prawn trawler New Venture capsized  & sank in heavy seas Three people in the water,Male,NO,Other sharks,jul
1983,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,jul
1983,UNPROVOKED,USA,Windsurfing,Female,NO,Other sharks,jul
1983,UNPROVOKED,USA,Water-skiing,Male,NO,Other sharks,may
1983,UNPROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,apr
1983,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,mar
1983,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,mar
1983,UNPROVOKED,SOUTH AFRICA,Paddleskiing,Male,NO,Other sharks,feb
1983,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,jan
1982,UNPROVOKED,USA,Windsurfing,Male,NO,Other sharks,oct
1982,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,sep
1982,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1982,UNPROVOKED,USA,Diving,Male,NO,White shark,sep
1982,UNPROVOKED,USA,Free diving for abalone from Zodiac (submerged),Male,NO,White shark,sep
1982,UNPROVOKED,SOUTH AFRICA,Paddleskiing,Male,NO,White shark,jul
1982,UNPROVOKED,USA,Paddle Boarding,Male,NO,White shark,jul
1982,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jul
1982,UNPROVOKED,SOUTH AFRICA,Surfing,Male,YES,White shark,jun
1982,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jun
1982,UNPROVOKED,BAHAMAS,Spearfishing ,Male,NO,Other sharks,jun
1982,UNPROVOKED,USA,"Sailboarding, fell into water 100 yards outside the breakwater",Male,NO,Other sharks,jun
1982,UNPROVOKED,AUSTRALIA,Spearfishing,Male,YES,White shark,feb
1982,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,feb
1982,UNPROVOKED,USA,Scuba diving (submerged),Male,NO,White shark,feb
1982,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1981,UNPROVOKED,USA,Surfing,Male,YES,White shark,dec
1981,UNPROVOKED,USA,"Spearfishing, but swimming on surface",Male,NO,Other sharks,dec
1981,PROVOKED,SOUTH AFRICA,Inspecting teeth of supposedly dead (hooked & shot) shark,Male,NO,White shark,oct
1981,UNPROVOKED,USA,Diving to untangle a crab trap line from boat's propeller,Male,NO,Other sharks,nov
1981,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,oct
1981,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1981,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,sep
1981,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1981,PROVOKED,USA,Spearfishing,Male,NO,Other sharks,aug
1981,UNPROVOKED,USA,Diving,Male,NO,Other sharks,aug
1981,UNPROVOKED,BAHAMAS,Snorkeling on surface,Male,NO,Other sharks,aug
1981,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,jul
1981,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,jul
1981,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,jul
1981,UNPROVOKED,SOUTH AFRICA,Catching sardines,Male,NO,Other sharks,jul
1981,BOAT,ENGLAND,Fishing,Male,NO,Other sharks,jun
1981,UNPROVOKED,SOUTH KOREA,Shell diving,Female,YES,White shark,may
1981,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,may
1981,UNPROVOKED,USA,Diving,Male,NO,Other sharks,may
1981,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,may
1981,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,may
1981,UNPROVOKED,USA,Standing / Wading,Male,NO,Other sharks,mar
1981,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,mar
1981,UNPROVOKED,CHILE,Free diving Spearfishing,Male,NO,White shark,mar
1981,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,feb
1981,UNPROVOKED,AUSTRALIA,Exercising his dog in the shallows,Male,NO,Other sharks,feb
1981,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,feb
1981,UNPROVOKED,USA,Commercial spearfishing,Male,NO,Other sharks,jan
1980,UNPROVOKED,REUNION,Spearfishing,Male,NO,White shark,nov
1980,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1980,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1980,UNPROVOKED,USA,Resting on body board,Male,NO,Other sharks,aug
1980,UNPROVOKED,SPAIN,Skin diving,Male,NO,Other sharks,jul
1980,UNPROVOKED,USA,Standing,Female,NO,Other sharks,jul
1980,PROVOKED,USA,Scuba diving,Female,NO,Other sharks,jun
1980,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,may
1980,UNPROVOKED,SOUTH AFRICA,Free diving,Male,YES,Other sharks,mar
1980,UNPROVOKED,BRAZIL,Swimming,Male,NO,Other sharks,mar
1980,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,mar
1980,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,White shark,jan
1980,UNPROVOKED,KENYA,Spearfishing,Male,NO,Other sharks,jan
1980,PROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,jan
1980,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1980,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1980,UNPROVOKED,CHILE,Hookah Diving,Male,YES,White shark,jan
1979,INVALID,PORTUGAL,Spearfishing,Male,YES,White shark,dec
1979,UNPROVOKED,,Diving,Male,NO,Other sharks,dec
1979,UNPROVOKED,USA,Surfing,Male,NO,White shark,nov
1979,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,oct
1979,UNPROVOKED,AUSTRALIA,Scuba diving,Male,NO,Other sharks,sep
1979,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,mar
1979,UNPROVOKED,USA,Scuba diving (submerged),Male,NO,White shark,mar
1979,UNPROVOKED,SOUTH AFRICA,"Surfing, collided with shark",Male,NO,Other sharks,feb
1978,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,YES,White shark,dec
1978,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1978,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,sep
1978,UNPROVOKED,ITALY,Diving,Male,NO,White shark,sep
1978,UNPROVOKED,AUSTRALIA,Scuba diving for abalone,Male,NO,Other sharks,sep
1978,UNPROVOKED,USA,Wading,Male,NO,Other sharks,aug
1978,UNPROVOKED,SOUTH AFRICA,Diving,Male,NO,White shark,feb
1978,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,jan
1977,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,dec
1977,PROVOKED,SOUTH AFRICA,Standing,Male,NO,Other sharks,nov
1977,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,oct
1977,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,White shark,aug
1977,BOAT,SOUTH AFRICA,Fishing,Male,NO,White shark,aug
1977,UNPROVOKED,USA,Free diving for abalone (surfacing),Male,NO,White shark,aug
1977,PROVOKED,USA,Spearfishing / Scuba diving,Male,NO,Other sharks,jun
1977,UNPROVOKED,USA,Collecting fish from net,Male,NO,Other sharks,jun
1977,BOAT,SOUTH AFRICA,Fishing for yellowtail,Male,NO,Other sharks,may
1977,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,apr
1977,UNPROVOKED,AUSTRALIA,"Pushed surfmat of a young girl out of the shark's path, drawing shark's attention to his own board",Male,NO,Other sharks,feb
1976,UNPROVOKED,USA,Hookah diving for abalone (submerged),Male,NO,White shark,dec
1976,UNPROVOKED,SOUTH AFRICA,"Thrashing the water / imitating the shark victim from ""Jaws""",Male,NO,White shark,nov
1976,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1976,UNPROVOKED,USA,Surfing,Male,NO,White shark,oct
1976,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,oct
1976,UNPROVOKED,AUSTRALIA,"Skindiving,",Male,NO,Other sharks,sep
1976,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,sep
1976,UNPROVOKED,USA,Surfing,Male,NO,White shark,aug
1976,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,jul
1976,UNPROVOKED,USA,Skindiving,Male,NO,Other sharks,jun
1976,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jun
1976,PROVOKED,ITALY,Fishing,Male,NO,Other sharks,jun
1976,BOAT,AUSTRALIA,Sitting in bow of her father's 5 m boat,Female,NO,Other sharks,jun
1976,UNPROVOKED,USA,Spearfishing / scuba diving,Male,NO,Other sharks,jan
1976,UNPROVOKED,NEW ZEALAND,Spearfishing,Male,YES,Other sharks,jan
1975,UNPROVOKED,USA,Scuba diving & spearfishing,Male,NO,White shark,dec
1975,PROVOKED,AUSTRALIA,Filming & feeding captive sharks,Male,NO,Other sharks,dec
1975,UNPROVOKED,AUSTRALIA,Standing,Male,NO,Other sharks,nov
1975,UNPROVOKED,SOUTH AFRICA,Standing,Male,NO,Other sharks,nov
1975,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,nov
1975,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,oct
1975,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,aug
1975,UNPROVOKED,USA,Floating on a small orange raft ,Male,NO,Other sharks,aug
1975,UNPROVOKED,USA,Free diving for abalone,Male,NO,White shark,aug
1975,UNPROVOKED,AUSTRALIA,Scuba diving for abalone,Male,YES,White shark,jul
1975,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,jul
1975,UNPROVOKED,USA,Scuba diving for abalone (at surface),Male,NO,White shark,jul
1975,UNPROVOKED,USA,Hookah diving for abalone,Male,NO,White shark,jul
1975,UNPROVOKED,USA,Swimming,Female,NO,Other sharks,jul
1975,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,jul
1975,UNPROVOKED,USA,Swimming ,Male,NO,Other sharks,jun
1975,UNPROVOKED,SOUTH AFRICA,Spearfishing Competition,Male,NO,White shark,apr
1975,UNPROVOKED,USA,Floating in inner tube,Male,NO,Other sharks,mar
1975,PROVOKED,SOUTH AFRICA,Attempting to drag hooked shark ashore by its tail,Male,NO,Other sharks,mar
1975,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,feb
1975,UNPROVOKED,AUSTRALIA,Swimming underwater from crayfish cage to a fishing bait,Male,YES,White shark,feb
1975,UNPROVOKED,AUSTRALIA,Crayfishing,Male,NO,Other sharks,feb
1975,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,feb
1974,UNPROVOKED,USA,Surfing,Male,NO,White shark,sep
1974,UNPROVOKED,USA,Hookah diving for abalone,Male,NO,White shark,sep
1974,UNPROVOKED,ISRAEL,Swimming,Female,NO,Other sharks,sep
1974,UNPROVOKED,USA,Scuba diving (but on surface),Male,NO,White shark,sep
1974,UNPROVOKED,USA,Scuba diving (but on surface),Male,NO,White shark,sep
1974,UNPROVOKED,USA,Surfing,Male,NO,White shark,aug
1974,UNPROVOKED,USA,Free diving for abalone (submerged),Male,NO,White shark,jul
1974,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,jul
1974,SEA DISASTER,USA,Adrift after the sinking of the motor yacht Princess Dianne,Male,YES,Other sharks,jul
1974,UNPROVOKED,USA,Free diving (but on surface),Male,NO,White shark,may
1974,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,apr
1974,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,apr
1974,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,mar
1974,UNPROVOKED,SOUTH AFRICA,Sitting,Male,NO,Other sharks,jan
1974,UNPROVOKED,AUSTRALIA,Diving for abalone,Male,YES,White shark,jan
1974,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,jan
1973,UNPROVOKED,BAHAMAS,"Free diving, Spearfishing",Male,NO,Other sharks,sep
1973,UNPROVOKED,MEXICO,"Free diving, Spearfishing",Male,YES,White shark,sep
1973,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,aug
1973,UNPROVOKED,USA,Crabbing (spearing crabs),Male,NO,Other sharks,aug
1973,PROVOKED,SOUTH AFRICA,Fishing from paddleski,Male,NO,Other sharks,jan
1973,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jan
1972,UNPROVOKED,MOZAMBIQUE,Swimming,Male,NO,Other sharks,dec
1972,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,White shark,dec
1972,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,oct
1972,UNPROVOKED,USA,Scuba diving,Male,YES,White shark,oct
1972,UNPROVOKED,USA,Surfing,Male,NO,White shark,sep
1972,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,aug
1972,UNPROVOKED,AUSTRALIA,Diving for abalone,Male,NO,White shark,aug
1972,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,jun
1972,UNPROVOKED,USA,Free diving for abalone,Male,NO,White shark,may
1972,UNPROVOKED,FRENCH POLYNESIA,Spearfishing,Male,NO,Other sharks,may
1972,UNPROVOKED,WESTERN SAMOA,Swimming,Male,YES,Other sharks,apr
1972,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,feb
1972,UNPROVOKED,SOUTH AFRICA,Sitting in shallows,Female,NO,Other sharks,jan
1972,UNPROVOKED,MOZAMBIQUE,Standing,Male,NO,White shark,jan
1971,UNPROVOKED,SOUTH AFRICA,Swimming,Female,NO,White shark,dec
1971,UNPROVOKED,USA,Surfing,Male,NO,Other sharks,oct
1971,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,oct
1971,UNPROVOKED,USA,Scuba diving,Male,NO,White shark,oct
1971,UNPROVOKED,CROATIA,Swimming,Male,YES,White shark,sep
1971,PROVOKED,AUSTRALIA,Scuba diving & feeding fish,Male,NO,Other sharks,aug
1971,UNPROVOKED,USA,Hookah diving (submerged),Male,NO,White shark,jul
1971,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,White shark,jun
1971,UNPROVOKED,BRITISH ISLES,Scuba diving,Male,NO,Other sharks,jun
1971,UNPROVOKED,KENYA,Swimming,Male,NO,Other sharks,apr
1971,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,apr
1971,UNPROVOKED,NEW ZEALAND,Surfing,Male,NO,White shark,mar
1970,UNPROVOKED,MICRONESIA,Fishing,Male,NO,Other sharks,dec
1970,UNPROVOKED,MICRONESIA,Diving,Male,NO,Other sharks,sep
1970,PROVOKED,PALAU,Spearfishing,Male,NO,Other sharks,sep
1970,PROVOKED,USA,Fishing,Male,NO,Other sharks,jun
1970,PROVOKED,SOUTH AFRICA,Scuba Diving,Male,NO,Other sharks,jun
1970,UNPROVOKED,MOZAMBIQUE,Swimming,Male,NO,Other sharks,jan
1970,UNPROVOKED,MOZAMBIQUE,Swimming,Male,NO,Other sharks,jan
1970,UNPROVOKED,MOZAMBIQUE,Swimming,Male,NO,Other sharks,jan
1970,UNPROVOKED,ENGLAND,Attempted to return injured shark to the sea,Male,NO,Other sharks,jan
1969,UNPROVOKED,USA,Scuba diving for lobsters,Male,NO,Other sharks,nov
1969,UNPROVOKED,USA,Diving,Male,NO,White shark,oct
1969,UNPROVOKED,USA,Free diving for abalone,Male,NO,White shark,sep
1969,UNPROVOKED,USA,Body surfing,Male,NO,Other sharks,aug
1969,UNPROVOKED,USA,Freediving for abalone (at surface),Male,NO,White shark,jul
1969,PROVOKED,USA,Surf-fishing,Male,NO,Other sharks,may
1969,PROVOKED,USA,Diving,Male,NO,Other sharks,may
1969,PROVOKED,USA,Fishing,Male,NO,Other sharks,aug
1969,UNPROVOKED,USA,Surfing,Male,NO,White shark,mar
1969,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,feb
1968,PROVOKED,AUSTRALIA,Feeding mullet to sharks,Male,NO,Other sharks,dec
1968,UNPROVOKED,NEW ZEALAND,Surfing,Male,NO,White shark,dec
1968,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,dec
1968,BOAT,SOUTH AFRICA,Fishing,Male,NO,Other sharks,nov
1968,UNPROVOKED,USA,Spearfishing using Scuba,Male,NO,Other sharks,oct
1968,UNPROVOKED,NEW ZEALAND,Spearfishing,Male,YES,White shark,sep
1968,UNPROVOKED,COLUMBIA,Dynamite fishing,Male,NO,Other sharks,aug
1968,UNPROVOKED,USA,Free diving,Male,NO,White shark,jul
1968,UNPROVOKED,USA,Spearfishing using Scuba,Male,NO,Other sharks,jul
1968,UNPROVOKED,BAHAMAS,Spearfishing,Male,NO,Other sharks,jun
1968,UNPROVOKED,AUSTRALIA,"Diving. Shark swallowed his hand, so he threw his other around the shark and went shark-back riding for 30 yards until the shark opened its jaws",Male,NO,Other sharks,apr
1968,UNPROVOKED,SOUTH AFRICA,Wading & pushing dinghy toward  the shallows,Male,NO,Other sharks,mar
1968,PROVOKED,NEW ZEALAND,Picking up shark by the tail,Female,NO,Other sharks,feb
1968,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,feb
1967,UNPROVOKED,SOUTH AFRICA,Surfing,Male,NO,Other sharks,dec
1967,PROVOKED,AUSTRALIA,Freediving,Male,NO,Other sharks,nov
1967,UNPROVOKED,USA,Standing on sandbar,Male,NO,Other sharks,oct
1967,UNPROVOKED,PAPUA NEW GUINEA,Spearfishing,Male,YES,Other sharks,sep
1967,PROVOKED,USA,Pulling shark from the water,Male,NO,Other sharks,aug
1967,UNPROVOKED,AUSTRALIA,"Spearfishing, dived to pick up a float line",Male,YES,White shark,aug
1967,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,aug
1967,PROVOKED,USA,Spearfishing,Male,NO,Other sharks,jun
1967,PROVOKED,AUSTRALIA,Feeding a shark,Male,NO,Other sharks,may
1967,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,mar
1967,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,mar
1967,UNPROVOKED,NEW ZEALAND,Lifesaving drill,Male,YES,White shark,mar
1967,PROVOKED,SOUTH AFRICA,Spearfishing Competition,Male,NO,Other sharks,jan
1967,PROVOKED,AUSTRALIA,Splashing,Male,NO,Other sharks,jan
1966,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,dec
